,count,global_frequency,local_frequency,rareness
spirabilis,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
comitiatus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
inerrans,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
efflagitatus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
quoquo,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
funesto,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
bestiarius,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
rediuiuus,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
axioma,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
consessor,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
sessus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
cistophorus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
infacetus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
lustratio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
laqueatus,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
concitator,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
designata,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
hem,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
drachma,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
uacuefacio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
sermocinor,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
pol,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
iuuentas,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
paedor,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
lecticula,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
dedecoro,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
circumplecto,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
negotiosus,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
meditullium,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
lauatio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
confrico,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
inclemens,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
scelero,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
cantio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
clitella,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
allido,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
disparo,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
decrepitus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
tector,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
consitio,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
peredo,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
putamen,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
stragulum,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
muluius,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
lucifugus,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
catellus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
suspiritus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
iurisconsultus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
coinquino,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
urnula,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
dominator,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
pinnula,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
anteuenio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
exercito,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
intestabilis,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
castellanus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
exsuctus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
impetrabilis,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
homuncio,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
matella,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
trecentiens,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
manduco,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
corax,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
glis,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
decollo,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
megaera,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
tigillum,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
inesco,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
uitula,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
transrhenanus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
framea,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
praeferox,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
infrequentia,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
uallaris,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
cunctabundus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
ciuile,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
intercursus,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
manicae,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
ualetudinarius,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
sublego,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
suppuratio,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
rutabulum,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
capitatus,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
anethum,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
melimela,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
dedolo,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
latrina,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
septunx,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
tescum,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
asinarius,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
recino,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
ophites,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
spiramen,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
buccula,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
saburra,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
contabulatio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
sublica,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
tabulinum,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
uisito,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
aquator,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
uerutum,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
commorior,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
perniciter,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
succutio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
accommodus,8,2.03677758363327e-06,2.0367775836332704e-06,-26.20828322976541
euaporatio,8,2.03677758363327e-06,2.03677758363327e-06,-26.20828322976541
sollerter,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
porus,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
amazon,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
insalubris,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
perangustus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
accepto,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
inardesco,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
constupro,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
palmetum,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
insociabilis,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
praerapidus,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
perplexe,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
aliqua,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
procyon,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
fugito,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
succiduus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
fascinum,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
siticulosus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
exscreo,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
lentitudo,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
emendator,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
insigniter,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
singulariter,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
subsigno,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
iocularis,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
audentia,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
gentilitas,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
uulua,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
sinceritas,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
concussio,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
archetypus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
ceruical,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
acroama,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
pullatus,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
aduesperascit,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
praedicator,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
medicatus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
tersus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
uiscatus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
corrector,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
renuntiatio,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
epitome,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
celticus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
tetrarchia,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
accendium,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
nomas,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
mugilis,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
mirabile,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
conchyliatus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
coturnix,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
phoenicopterus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
crabro,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
bombycinus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
nardum,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
iuniperus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
anguinus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
nasturcium,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
amygdala,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
recidiuus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
collyrium,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
phalangitae,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
statuarius,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
struma,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
iaspis,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
quinto,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
sternuo,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
conflictus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
sentus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
anticipo,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
indipiscor,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
amerinus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
saliaris,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
exspatior,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
ablatiuus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
odorifer,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
care,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
ohe,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
pinso,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
occipitium,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
meio,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
ebullio,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
fortuno,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
bicolor,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
columbus,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
rabiosus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
exporrigo,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
torosus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
meracus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
pellicula,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
baro,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
oenophorum,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
rubellus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
huncine,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
persuasibilis,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
hyperbole,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
contionalis,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
nominatiuus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
palaestricus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
subabsurdus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
conuiuo,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
specialiter,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
subiectio,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
dichoreus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
praedulcis,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
interpellator,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
alterco,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
productio,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
soleatus,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
gradatio,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
dinumeratio,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
supplosio,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
perbibo,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
herbula,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
abstemius,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
heroicus,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
exultatio,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
imbecillis,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
perdite,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
praestigia,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
festinato,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
popularitas,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
retiarius,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
sinistra,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
infinitas,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
infitiator,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
pusio,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
cubito,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
oblimo,7,1.7821803856791114e-06,1.7821803856791116e-06,-26.475346015014456
hymnus,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
anguste,7,1.7821803856791114e-06,1.7821803856791114e-06,-26.475346015014456
rea,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
praeuaricor,7,1.7821803856791114e-06,1.7821803856791112e-06,-26.475346015014456
