,count
leuo,2
orans,2
syrtis,2
harena,2
classis,2
obruo,2
uxor,2
latio,2
bonum,2
facundus,2
tute,2
erro,2
aestimo,2
impigre,2
corium,2
lux,2
interuallum,2
auersus,2
altitudo,2
tubicen,2
quinque,2
strepo,2
ignotus,2
horribilis,2
speculator,2
paratus,2
accurro,2
quando,2
repulsus,2
benignitas,2
cn,2
pertimesco,2
speculor,2
adhibeo,2
bellus,2
promitto,2
animal,1
belua,1
longus,1
fragilis,1
indigeo,1
constans,1
partus,1
continentia,1
aro,1
nauigo,1
indoctus,1
peregrinor,1
sileo,1
pulcher,1
haudquaquam,1
scriptor,1
actor,1
dehinc,1
aspernor,1
dissentio,1
contero,1
detineo,1
regressus,1
carptim,1
memorabilis,1
explano,1
intestinus,1
inedia,1
algor,1
subdolus,1
simulator,1
dissimulator,1
cumque,1
prosperus,1
propello,1
similitudo,1
annuus,1
insolesco,1
munito,1
prouenio,1
negotiosus,1
benefacio,1
simultas,1
parcus,1
documentum,1
reuoco,1
excedo,1
iustitia,1
ferus,1
contagio,1
pestilentia,1
fallacia,1
uenenum,1
effemino,1
infinitus,1
insatiabilis,1
amoenus,1
uoluptarius,1
pingo,1
caelo,1
profanus,1
tempero,1
hebesco,1
promiscuus,1
exaedifico,1
templum,1
decoro,1
abutor,1
ganea,1
propatulus,1
uescor,1
frigus,1
careo,1
stipator,1
caterua,1
impudicus,1
adulter,1
ganeo,1
penis,1
sacrilegus,1
periurium,1
incido,1
illecebra,1
familiaritas,1
difficulter,1
flagro,1
canis,1
nefandus,1
sacerdos,1
fas,1
amor,1
nubo,1
priuignus,1
adultus,1
nuptiae,1
impurus,1
incessus,1
signator,1
commodo,1
pecco,1
suppeto,1
insons,1
sons,1
largus,1
tranquillus,1
ambitus,1
stimulo,1
communicor,1
correpo,1
adnitor,1
respublica,1
arbiter,1
amoueo,1
specto,1
capto,1
nosmet,1
dicio,1
tetrarches,1
ignobilis,1
repello,1
quousque,1
o,1
consenesco,1
profundo,1
coaequo,1
nusquam,1
toreuma,1
diruo,1
multo,1
en,1
proscriptio,1
ignominia,1
alacer,1
adigo,1
patera,1
circumfero,1
exsecratio,1
degusto,1
sollemne,1
censor,1
sublatus,1
quamuis,1
concutio,1
furor,1
fortuno,1
psallo,1
salto,1
elegans,1
saepis,1
antehac,1
creditum,1
abiuro,1
iocus,1
procax,1
facetia,1
lepos,1
astutia,1
insomnia,1
perterreo,1
curius,1
enuntio,1
tueor,1
calumnia,1
centum,1
gladiatorius,1
tristitia,1
metior,1
afflicto,1
rogito,1
pasco,1
delicia,1
